"","Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"8886","HOXB7",0.0116715576126523,4.0683768510795,0.014,0,1
"8887","AASDH",0.0116715576442355,4.00752136013145,0.014,0,1
"8888","ABCB1",0.0116715576442355,4.397484363997,0.014,0,1
"8889","CGREF1",0.0116715576442355,3.91957488452735,0.014,0,1
"8890","LACE1",0.0116715576442355,4.17679189320242,0.014,0,1
"8891","LOC102118817",0.0116715576442355,3.65865406770533,0.014,0,1
"8892","LOC102133926",0.0116715576442355,3.91898841378545,0.014,0,1
"8893","LOC102135786",0.0116715576442355,4.15730334157701,0.014,0,1
"8894","LOC102141598",0.0116715576442355,3.86762242153297,0.014,0,1
"8895","LOC107129835",0.0116715576442355,4.32800981832245,0.014,0,1
"8896","LOC107130746",0.0116715576442355,4.48724445712294,0.014,0,1
"8897","LRRC27",0.0116715576442355,4.172031649158,0.014,0,1
"8898","NCAPG",0.0116715576442355,4.10570744671361,0.014,0,1
"8899","PC",0.0116715576442355,3.89833870622261,0.014,0,1
"8900","PRRG2",0.0116715576442355,3.73315333500982,0.014,0,1
"8901","RFC5",0.0116715576442355,4.04218382316555,0.014,0,1
"8902","rna76596",0.0116715576442355,4.84263109696309,0.014,0,1
"8903","SETD9",0.0116715576442355,3.78944802272885,0.014,0,1
"8904","ZSCAN26",0.0116715576442355,3.90222804832911,0.014,0,1
"8905","LOC102129943",0.0116839855659933,0.401621795802833,0.023,0.005,1
"8906","GIGYF1",0.0116888835599397,-0.898176347805449,0.048,0.021,1
"8907","P2RY8",0.0117131262004891,-0.428343709575677,0.041,0.016,1
"8908","NR2F6",0.0117306590972243,0.465103009569831,0.023,0.005,1
"8909","GFRA3",0.0117348653661857,1.430582492594,0.019,0.002,1
"8910","LOC102125426",0.0117434728508398,1.03361632432069,0.019,0.002,1
"8911","CDH6",0.011747778692858,0.819430261076006,0.019,0.002,1
"8912","LOC102132956",0.0117563945540443,0.566169247518564,0.019,0.002,1
"8913","DCP1B",0.0117607046222804,0.113119083232156,0.019,0.002,1
"8914","NDST1",0.0117650160678228,0.870585592814628,0.019,0.002,1
"8915","TBC1D20",0.0117892335525147,-0.391004890019817,0.023,0.005,1
"8916","IL6",0.0118659538672555,-1.08473632774138,0.034,0.011,1
"8917","RNF44",0.0118788854345503,-0.474468300066487,0.034,0.011,1
"8918","PHF12",0.0119455929344681,-0.645504290232818,0.044,0.018,1
"8919","RGS3",0.0120293202020276,0.873061698352154,0.027,0.007,1
"8920","LOC107129271",0.0120656648221055,-0.681475508724047,0.044,0.018,1
"8921","LOC102122672",0.0121182158780502,-1.23071187430845,0.115,0.069,1
"8922","CARHSP1",0.0121828056944288,-0.96920117537139,0.051,0.023,1
"8923","B4GALT4",0.0121892519291925,-0.472487128008247,0.03,0.009,1
"8924","LOC102145389",0.0121892519291925,-0.27501881665432,0.03,0.009,1
"8925","ARMC12",0.0122282449560623,3.97851439248837,0.014,0,1
"8926","C7H15orf41",0.0122282449560623,3.69597553236461,0.014,0,1
"8927","LOC102137506",0.0122282449560623,3.65180019034995,0.014,0,1
"8928","RGMB",0.0122282449560623,3.59485507801101,0.014,0,1
"8929","CLYBL",0.012228244989182,3.87463045700204,0.014,0,1
"8930","LOC102117077",0.012228244989182,3.60744219304545,0.014,0,1
"8931","LOC102135489",0.012228244989182,4.01873817921588,0.014,0,1
"8932","LOC102137613",0.012228244989182,4.36686221343874,0.014,0,1
"8933","LOC102137713",0.012228244989182,3.81795774274542,0.014,0,1
"8934","LOC107130062",0.012228244989182,3.83316415456728,0.014,0,1
"8935","PDE3A",0.012228244989182,3.84344771143822,0.014,0,1
"8936","PLK4",0.012228244989182,3.98231997234198,0.014,0,1
"8937","TCFL5",0.012228244989182,4.04430793894567,0.014,0,1
"8938","UBAP1L",0.012228244989182,4.0684868844797,0.014,0,1
"8939","ZFYVE9",0.012228244989182,3.93398841977238,0.014,0,1
"8940","ATRIP",0.0122847885051546,1.4450283685601,0.019,0.002,1
"8941","LOC102139769",0.0122983014465863,1.00515026598775,0.019,0.002,1
"8942","ZNF441",0.0123050628413625,0.911809944842661,0.019,0.002,1
"8943","DIS3L2",0.0123118276047517,0.241279078589582,0.019,0.002,1
"8944","METTL15",0.0123118276047517,0.248907351791753,0.019,0.002,1
"8945","CCNL2",0.0123160254363671,-1.05978814291232,0.061,0.03,1
"8946","ZNF41",0.0123163392434423,-0.524956391381976,0.019,0.002,1
"8947","LENG8",0.0123510722824002,-0.421675444927891,0.044,0.018,1
"8948","KBTBD7",0.0124106307848484,-0.289394799817629,0.034,0.011,1
"8949","SNX20",0.0124566517030118,-1.01918732195661,0.386,0.247,1
"8950","CEP128",0.012475336086406,-0.539091352136137,0.044,0.018,1
"8951","GFOD1",0.0126570769679453,-3.33105737437498,0.01,0.023,1
"8952","TTC32",0.0127049668935502,-0.550624217561541,0.03,0.009,1
"8953","LOC102141578",0.0127251546170355,0.102521415198838,0.034,0.011,1
"8954","NKG7",0.0127961674731619,-0.135553306103791,0.034,0.011,1
"8955","LOC102125821",0.0128120373127621,3.88075960272104,0.014,0,1
"8956","ZNF346",0.0128120373127621,3.80465633296236,0.014,0,1
"8957","ARL4D",0.0128120373474955,4.2169743761198,0.014,0,1
"8958","C14H11orf84",0.0128120373474955,3.91452086488196,0.014,0,1
"8959","FAM69C",0.0128120373474955,3.55136673538791,0.014,0,1
"8960","KHDRBS3",0.0128120373474955,4.44861338412647,0.014,0,1
"8961","KIF3C",0.0128120373474955,3.76852091016523,0.014,0,1
"8962","L1TD1",0.0128120373474955,4.45152918009277,0.014,0,1
"8963","NBPF1",0.0128120373474955,4.09662220687923,0.014,0,1
"8964","NPHP4",0.0128120373474955,3.83456907650384,0.014,0,1
"8965","UST",0.0128120373474955,3.93989345448004,0.014,0,1
"8966","XPNPEP3",0.0128120373474955,4.0618915231127,0.014,0,1
"8967","ZNF697",0.0128120373474955,3.89120687451312,0.014,0,1
"8968","RHOF",0.0128284752022862,-0.800370974368559,0.064,0.032,1
"8969","LOC102139566",0.0128655275000984,1.41412928673212,0.018,0.002,1
"8970","ALKBH4",0.01288439098758,0.908708484292144,0.018,0.002,1
"8971","RAD52",0.0128851214814671,-0.268171009585239,0.022,0.005,1
"8972","PRDM15",0.0128938319045762,0.289501476160215,0.018,0.002,1
"8973","EIF4G3",0.0129154808394987,-1.29982753391821,0.249,0.16,1
"8974","CCDC84",0.0129476078120754,-0.812071140398943,0.047,0.021,1
"8975","LOC102137111",0.0130940731980151,-2.00637312630902,0.25,0.247,1
"8976","TESPA1",0.013176086715709,3.47881590124624,0.018,0.002,1
"8977","NCOA3",0.0133986689295077,-1.08161022284725,0.23,0.149,1
"8978","LOC102144297",0.0134242981263708,3.98144494020381,0.014,0,1
"8979","LOC107129900",0.0134242981263708,4.02627764457772,0.014,0,1
"8980","LRRN2",0.0134242981263708,3.21914078028201,0.014,0,1
"8981","BAALC",0.0134242981627992,4.11021396517597,0.014,0,1
"8982","ENC1",0.0134242981627992,3.98847244769047,0.014,0,1
"8983","GATA3",0.0134242981627992,3.92374908766281,0.014,0,1
"8984","HIBADH",0.0134242981627992,3.9306354411372,0.014,0,1
"8985","LOC102120900",0.0134242981627992,3.82860420610905,0.014,0,1
"8986","LOC102124050",0.0134242981627992,3.56266577189444,0.014,0,1
"8987","LOC102127148",0.0134242981627992,4.41729581698392,0.014,0,1
"8988","LOC102134569",0.0134242981627992,4.15230178425753,0.014,0,1
"8989","LOC107129058",0.0134242981627992,4.07413602395119,0.014,0,1
"8990","NAP1L5",0.0134242981627992,3.8888533507347,0.014,0,1
"8991","NPTX2",0.0134242981627992,3.94199774740874,0.014,0,1
"8992","OPRL1",0.0134242981627992,4.28148911430463,0.014,0,1
"8993","PEX11G",0.0134242981627992,3.50228516029529,0.014,0,1
"8994","RND3",0.0134242981627992,5.24365768119681,0.014,0,1
"8995","RTN4RL2",0.0134242981627992,4.40883980420494,0.014,0,1
"8996","SGOL2",0.0134242981627992,4.17740263751938,0.014,0,1
"8997","USP53",0.0134242981627992,3.68920177844964,0.014,0,1
"8998","ANKS3",0.0134346577719052,1.78752711107974,0.018,0.002,1
"8999","MGRN1",0.0134642106808224,0.974348312802033,0.018,0.002,1
"9000","MBP",0.0134723351849947,-1.22101343290129,0.143,0.089,1
"9001","LOC102127791",0.0134797027770311,-1.11627989552507,0.022,0.005,1
"9002","RTN2",0.0134839445209864,0.823961816648812,0.018,0.002,1
"9003","ZNF701",0.0134898664951879,-0.909013883586058,0.033,0.011,1
"9004","RACGAP1",0.0134987616687211,0.231423433394637,0.018,0.002,1
"9005","KAT5",0.0136034868167232,-1.13708025333046,0.063,0.032,1
"9006","POLI",0.0137652878326936,0.720995092641193,0.022,0.005,1
"9007","GRK4",0.0137907666860645,0.412464410450833,0.026,0.007,1
"9008","LOC102117012",0.01396060669787,-0.948969584233818,0.053,0.025,1
"9009","PLEKHB2",0.0140121068142873,-0.544650346582163,0.561,0.35,1
"9010","ZNF639",0.0140181320132627,0.695299165358482,0.022,0.005,1
"9011","CDKN2C",0.0140413198574221,0.297925409645865,0.022,0.005,1
"9012","KPTN",0.01404819091353,-0.868005545790355,0.037,0.014,1
"9013","ZNF808",0.0140538968847545,-0.95005912533748,0.033,0.011,1
"9014","PYROXD2",0.0140664629209174,3.96624779686966,0.014,0,1
"9015","AVIL",0.0140664629591263,3.96969449866137,0.014,0,1
"9016","ST5",0.0140664629591263,3.73379209669005,0.014,0,1
"9017","CXHXorf57",0.0140664629973353,4.04840729467122,0.014,0,1
"9018","LOC102134788",0.0140664629973353,3.42214565196971,0.014,0,1
"9019","RECQL4",0.0140664629973353,4.17216288808855,0.014,0,1
"9020","TMEM220",0.0140664629973353,3.53537639063474,0.014,0,1
"9021","ZNF691",0.0140664629973353,3.59359946702848,0.014,0,1
"9022","ZNF71",0.0140664629973353,3.80275002287512,0.014,0,1
"9023","SLF1",0.0140924523126562,-0.629960571729921,0.022,0.005,1
"9024","ZNF333",0.0141324594233675,0.751178856758575,0.018,0.002,1
"9025","FMO4",0.014132459480931,-0.306589785908313,0.018,0.002,1
"9026","LOC107127116",0.014132459480931,-0.831394613580286,0.018,0.002,1
"9027","PCNX3",0.014132459480931,0.295193854837414,0.018,0.002,1
"9028","TALDO1",0.014210878499359,-0.938658644513947,0.611,0.465,1
"9029","AAK1",0.0142814544418904,-0.644829365512896,0.04,0.016,1
"9030","KANSL1L",0.0143092818218496,-0.680015568715512,0.033,0.011,1
"9031","ZNF143",0.0143307437123561,-1.45501691726702,0.073,0.039,1
"9032","C15H9orf72",0.0143385434501345,-1.35879916352415,0.245,0.158,1
"9033","TMEM39B",0.01442176099274,-0.616352640463758,0.029,0.009,1
"9034","CFAP20",0.014425338708903,-0.661715073329385,0.047,0.021,1
"9035","TCAF2",0.0144588226643253,3.18656177970394,0.018,0.002,1
"9036","KCNK5",0.0145089067182511,-1.03090497388455,0.05,0.023,1
"9037","ZNF134",0.0146370468310441,-0.788222990493227,0.033,0.011,1
"9038","CDC14A",0.0146744197613672,-0.550741374655331,0.04,0.016,1
"9039","LOC107128730",0.0146942831049171,0.324188102292936,0.022,0.005,1
"9040","NUP37",0.0147282697303811,-0.217073553227073,0.022,0.005,1
"9041","ALG11",0.0147400436037798,4.25813963316182,0.013,0,1
"9042","E2F1",0.0147400436438595,3.63714041487057,0.013,0,1
"9043","GTPBP3",0.0147400436438595,3.7253150756876,0.013,0,1
"9044","KEAP1",0.0147400436438595,3.78081446253973,0.013,0,1
"9045","LOC102117438",0.0147400436438595,3.72609469167676,0.013,0,1
"9046","LOC102121103",0.0147400436438595,3.52440018575931,0.013,0,1
"9047","LOC102122782",0.0147400436438595,4.19571971592484,0.013,0,1
"9048","URB2",0.0147400436438595,3.67498351777809,0.013,0,1
"9049","ZNF345",0.0147400436438595,3.91998127392453,0.013,0,1
"9050","ZNF75D",0.0147400436438595,3.85229773789125,0.013,0,1
"9051","RNASE1",0.0147638835647322,1.2164639572654,0.018,0.002,1
"9052","NUDT6",0.0147855028426644,1.04164775414706,0.018,0.002,1
"9053","UFSP2",0.0147909120119831,0.616778597001372,0.018,0.002,1
"9054","TOP2A",0.0147967676576472,0.486649968558241,0.029,0.009,1
"9055","GTPBP1",0.015025983987736,-1.16988253167408,0.107,0.064,1
"9056","ARHGEF3",0.015097406485078,-1.33499510069229,0.127,0.078,1
"9057","LOC102121552",0.0151988716556084,-0.71542173060492,0.033,0.011,1
"9058","P4HTM",0.0152362973043805,0.959803556899506,0.022,0.005,1
"9059","ULK1",0.0152426290635532,-0.769561372182878,0.046,0.021,1
"9060","RCBTB2",0.0152611350135511,2.64140757860051,0.018,0.002,1
"9061","LOC102125120",0.0153017843845762,0.752888026240791,0.022,0.005,1
"9062","F8",0.0153523275552126,0.497589683555948,0.022,0.005,1
"9063","LOC107126693",0.0153612360328362,-0.517058137018918,0.04,0.016,1
"9064","PPP1R13B",0.0153725080427455,-0.844280958582816,0.04,0.016,1
"9065","GLI4",0.0153827239239563,0.259280490675967,0.022,0.005,1
"9066","MAP3K11",0.0153940611260604,-1.28903178017409,0.205,0.133,1
"9067","NRG2",0.0154466324561703,3.77481198532237,0.013,0,1
"9068","PIGL",0.0154466324561703,4.18926004031827,0.013,0,1
"9069","CCDC36",0.0154466324982156,3.70615111525684,0.013,0,1
"9070","GCSAM",0.0154466324982156,4.59640770194084,0.013,0,1
"9071","HYAL1",0.0154466324982156,3.51314467120374,0.013,0,1
"9072","IFT172",0.0154466324982156,3.31277128838429,0.013,0,1
"9073","KRBA2",0.0154466324982156,4.02499402564388,0.013,0,1
"9074","LOC102129321",0.0154466324982156,4.33844065399539,0.013,0,1
"9075","NXN",0.0154466324982156,4.0998934551022,0.013,0,1
"9076","WDYHV1",0.0154466324982156,3.73622102147394,0.013,0,1
"9077","ZNF839",0.0154466324982156,3.85719442532602,0.013,0,1
"9078","SUMO2",0.0154918196576143,-0.445755517061303,0.018,0.002,1
"9079","RRM2",0.0155616776496256,0.928408193551597,0.025,0.007,1
"9080","LOC107128585",0.0158143696039704,-0.533166465273962,0.025,0.007,1
"9081","ATP8B2",0.015819171886361,-0.832438304664124,0.025,0.007,1
"9082","PRKCA",0.0158276010009977,3.36773470745357,0.017,0.002,1
"9083","RAVER1",0.0158287802546957,-0.782709960380192,0.025,0.007,1
"9084","EBI3",0.0158455119400581,-0.415195812922189,0.033,0.011,1
"9085","CFB",0.0158560137433383,0.912019580628604,0.022,0.005,1
"9086","TSPYL5",0.015887414255382,1.30397003101379,0.022,0.005,1
"9087","KLHL2",0.0159218396311864,-0.80781487459848,0.059,0.03,1
"9088","SMIM1",0.0160030179210391,0.167604009796547,0.022,0.005,1
"9089","ZNF311",0.0161672215932497,1.35349353444016,0.017,0.002,1
"9090","LOC102132363",0.0161849610905278,1.0675855857031,0.017,0.002,1
"9091","ADAMTSL5",0.016187907211557,3.70591021450204,0.013,0,1
"9092","CD1E",0.016187907211557,4.99604244609219,0.013,0,1
"9093","DIXDC1",0.016187907211557,3.82569735642699,0.013,0,1
"9094","EPHX1",0.016187907211557,3.55273315463345,0.013,0,1
"9095","FADS2",0.016187907211557,4.30403538722077,0.013,0,1
"9096","FBXO32",0.016187907211557,4.00737583544441,0.013,0,1
"9097","IL12B",0.016187907211557,5.74847846362226,0.013,0,1
"9098","LOC102141572",0.016187907211557,4.22376875367356,0.013,0,1
"9099","MORC4",0.016187907211557,3.79478126315242,0.013,0,1
"9100","PANK1",0.016187907211557,3.7978713153002,0.013,0,1
"9101","SLA2",0.016187907211557,4.111572945986,0.013,0,1
"9102","SMTN",0.016187907211557,3.67332764983809,0.013,0,1
"9103","TUSC3",0.016187907211557,3.68559234449894,0.013,0,1
"9104","DONSON",0.0161908780238903,0.915383138065279,0.017,0.002,1
"9105","MEPCE",0.0161986358859966,-1.33733372197091,0.172,0.11,1
"9106","RAB3D",0.0162145649037035,0.60839490832566,0.017,0.002,1
"9107","AMOTL1",0.016220491412826,0.237252890744498,0.017,0.002,1
"9108","NUPL2",0.016220491412826,0.578513319661546,0.017,0.002,1
"9109","STRBP",0.0162925028247572,-0.34421711719407,0.029,0.009,1
"9110","DEPDC5",0.0163063699495927,-0.536686243256833,0.029,0.009,1
"9111","LOC102147088",0.0164794445071586,0.966408978944497,0.021,0.005,1
"9112","CLEC4A",0.0165522977108444,-1.71454303823318,0.346,0.314,1
"9113","CAPN3",0.0168973013596317,1.80025961206815,0.017,0.002,1
"9114","DBN1",0.0168973013596317,2.04104112093908,0.017,0.002,1
"9115","ZFC3H1",0.0169033784858855,-1.28373057850903,0.135,0.085,1
"9116","DNAJC27",0.0169591587015521,0.909844459342048,0.017,0.002,1
"9117","GNG3",0.0169656355965169,3.81423410580856,0.013,0,1
"9118","EOMES",0.0169656356427991,4.69262679721921,0.013,0,1
"9119","EPHX3",0.0169656356427991,3.66595073196413,0.013,0,1
"9120","EXO5",0.0169656356427991,3.72422964011531,0.013,0,1
"9121","FLVCR1",0.0169656356427991,3.68508036748321,0.013,0,1
"9122","INTU",0.0169656356427991,3.59581776164744,0.013,0,1
"9123","LOC102130049",0.0169656356427991,3.54273011589424,0.013,0,1
"9124","LOC102132836",0.0169656356427991,4.24519509182229,0.013,0,1
"9125","LOC102138775",0.0169656356427991,3.60060306278322,0.013,0,1
"9126","LOC102142975",0.0169656356427991,3.70002677712049,0.013,0,1
"9127","LOC102144646",0.0169656356427991,4.016757884674,0.013,0,1
"9128","MACC1",0.0169656356427991,3.99161924046841,0.013,0,1
"9129","YDJC",0.0169715540308723,0.561127829037534,0.017,0.002,1
"9130","PIGV",0.0172181000122885,-0.920981607312255,0.032,0.011,1
"9131","LENG9",0.0174462068386655,0.950465141877971,0.021,0.005,1
"9132","C14H11orf63",0.0174490873599208,3.18919890309024,0.017,0.002,1
"9133","KCNH3",0.0174682532112586,3.07617115812523,0.017,0.002,1
"9134","RNF219",0.0174708162813981,-1.05042341155076,0.052,0.025,1
"9135","LOC107129052",0.0175036301386603,0.266209279640211,0.021,0.005,1
"9136","SPINK2",0.0175785281138912,0.323928491845989,0.021,0.005,1
"9137","FAM222B",0.017770936943902,0.498029459071279,0.017,0.002,1
"9138","LOC102125029",0.017770936943902,0.552315839386136,0.017,0.002,1
"9139","FER1L5",0.0177741815010877,0.484299740552587,0.017,0.002,1
"9140","ADAT2",0.0177816811336708,3.61512806856403,0.013,0,1
"9141","CTSW",0.0177816811336708,4.10828506768245,0.013,0,1
"9142","FAM109A",0.0177816811336708,3.88893176850841,0.013,0,1
"9143","FAM109B",0.0177816811336708,3.81000890033706,0.013,0,1
"9144","HS3ST1",0.0177816811336708,4.03748076640665,0.013,0,1
"9145","LOC102115624",0.0177816811336708,3.71467704197263,0.013,0,1
"9146","LOC102137968",0.0177816811336708,3.7462111790162,0.013,0,1
"9147","LOC102140554",0.0177816811336708,3.80271670564105,0.013,0,1
"9148","MMAA",0.0177816811336708,3.76417902970076,0.013,0,1
"9149","NUF2",0.0177816811336708,4.22712891406276,0.013,0,1
"9150","PTPDC1",0.0177816811336708,3.74223206762218,0.013,0,1
"9151","RNF25",0.0177816811336708,3.6393040704005,0.013,0,1
"9152","SLX4",0.0177816811336708,3.66800684993568,0.013,0,1
"9153","TMTC2",0.0177816811336708,3.82356388413069,0.013,0,1
"9154","ZFPM1",0.0177816811336708,3.70835028397201,0.013,0,1
"9155","ZNF256",0.0177816811336708,3.82447780649403,0.013,0,1
"9156","FDXACB1",0.017783918394818,-0.289043206484846,0.017,0.002,1
"9157","FBXO5",0.0177841792206336,-0.475507171570078,0.029,0.009,1
"9158","LBH",0.0177948393005836,0.276652896734857,0.025,0.007,1
"9159","WHAMM",0.0178043404051252,-1.34854909869327,0.097,0.057,1
"9160","AFTPH",0.0180952003552995,-1.17158608688871,0.312,0.201,1
"9161","ELK1",0.0181493959850942,-0.273644989149598,0.039,0.016,1
"9162","UBXN7",0.0182261795756901,-1.29030195177814,0.068,0.037,1
"9163","LOC107130083",0.0183481388642255,0.271823719681386,0.021,0.005,1
"9164","ZNF512",0.0183556709833516,-0.366597113021025,0.028,0.009,1
"9165","LOC101867226",0.0183722255736192,-0.197366857999801,0.021,0.005,1
"9166","MDM4",0.018469501132663,-1.39172579870279,0.084,0.048,1
"9167","CENPJ",0.0184750840058122,-0.331435416960283,0.028,0.009,1
"9168","SLC7A11",0.0184830655290968,-0.371165354124088,0.035,0.014,1
"9169","FBXO18",0.0185610888632902,1.42041105012803,0.017,0.002,1
"9170","ARHGAP9",0.018586229351105,-2.31067928426086,0.161,0.178,1
"9171","IMMP2L",0.0185949967856595,0.994057585759317,0.017,0.002,1
"9172","CYLD",0.0186007396679913,-1.50665017314423,0.437,0.364,1
"9173","ITPKB",0.0186066582239472,-0.74419404619765,0.025,0.007,1
"9174","LOC102120055",0.0186221622028698,0.247507076735453,0.017,0.002,1
"9175","CACNB3",0.0186380080797338,3.58612313446235,0.013,0,1
"9176","AMIGO2",0.0186380081306975,3.90348511007604,0.013,0,1
"9177","C8H8orf58",0.0186380081306975,3.4162679918017,0.013,0,1
"9178","DDX11",0.0186380081306975,3.65643981638947,0.013,0,1
"9179","DNASE1",0.0186380081306975,3.3888459559185,0.013,0,1
"9180","ENPP1",0.0186380081306975,4.95514604513273,0.013,0,1
"9181","LOC102128795",0.0186380081306975,3.85410105372067,0.013,0,1
"9182","LOC102131901",0.0186380081306975,4.11658227804435,0.013,0,1
"9183","LOC102132533",0.0186380081306975,4.10816212578164,0.013,0,1
"9184","MLYCD",0.0186380081306975,3.56541688010574,0.013,0,1
"9185","SLC7A1",0.0186380081306975,4.23899601293144,0.013,0,1
"9186","SPP1",0.0186380081306975,5.44779309295872,0.013,0,1
"9187","TPMT",0.0186380081306975,3.4517712336923,0.013,0,1
"9188","TPTE2",0.0186380081306975,3.75669961966643,0.013,0,1
"9189","ZBTB45",0.0186380081306975,3.69894221839144,0.013,0,1
"9190","ZC3H12D",0.0186380081306975,3.50248270632291,0.013,0,1
