"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.85387669315812e-17,1.06531578617516,0.297,0.16,9.56532195241846e-13,"7","DICER1"
3.86801407589122e-17,0.98409720872303,0.278,0.142,9.600410936362e-13,"7","STRN"
4.27930564838602e-17,1.0060372565829,0.344,0.2,1.06212366192941e-12,"7","UBE2D2"
4.37925130970564e-17,0.908469040035811,0.399,0.238,1.08693017506894e-12,"7","APOBEC3C"
4.43427059597406e-17,0.790078889734712,0.337,0.186,1.10058596192076e-12,"7","ERAP2"
4.47237631439732e-17,0.97064226213388,0.305,0.164,1.11004380123342e-12,"7","KHSRP"
5.76326449148881e-17,0.899079730981789,0.313,0.171,1.43044224678752e-12,"7","DESI2"
6.14565063213938e-17,0.63584877560435,0.307,0.159,1.52535048689699e-12,"7","ITGB7"
6.43885912438617e-17,0.637441442498243,0.601,0.438,1.59812483467265e-12,"7","WIPF1"
6.47238479831947e-17,0.889902832506075,0.274,0.139,1.60644590694289e-12,"7","RGS16"
7.0428500511415e-17,1.04333010731747,0.295,0.16,1.74803538269332e-12,"7","RECQL"
7.64239827481245e-17,0.511139751110111,0.777,0.647,1.89684325180845e-12,"7","GMFG"
8.92718316133996e-17,0.674794498421337,0.536,0.367,2.21572686064458e-12,"7","TPR"
9.10948781176943e-17,0.771217424698771,0.329,0.18,2.26097487488117e-12,"7","PIM1"
1.0007773793313e-16,0.375435552528983,0.321,0.162,2.48392945550029e-12,"7","ABLIM1"
1.19377274053504e-16,0.752651240479713,0.546,0.375,2.96294394200796e-12,"7","CLIC1"
1.3547884370865e-16,0.810070924009591,0.397,0.239,3.36258490084868e-12,"7","WBP11"
1.35979924890947e-16,0.566506607842867,0.346,0.19,3.37502173579329e-12,"7","AKNA"
1.79459164905037e-16,0.907823642754813,0.323,0.18,4.45417647294303e-12,"7","TMEM109"
2.02917439555779e-16,0.512962934465735,0.73,0.599,5.03641084977444e-12,"7","BRD2"
2.06749133286073e-16,0.655561955805189,0.509,0.344,5.13151348816033e-12,"7","REST"
2.11533527826145e-16,0.372574194193468,0.93,0.875,5.25026216064493e-12,"7","RPL4"
2.12133767129302e-16,0.869891446854812,0.286,0.149,5.26516010014926e-12,"7","PRDM1"
2.4543843212662e-16,0.866436816029306,0.276,0.143,6.0917818853827e-12,"7","ACTN4"
2.57380024179462e-16,0.792851286643599,0.393,0.239,6.38817220013424e-12,"7","HNRNPA3"
2.69093239996786e-16,0.432725487883106,0.278,0.139,6.67889421672023e-12,"7","FGFR1OP2"
2.96918941938921e-16,0.498209226241457,0.626,0.456,7.36952813892402e-12,"7","STK4"
3.09049133237685e-16,0.764572323572915,0.45,0.288,7.67059948695934e-12,"7","TCEA1"
3.67619319398281e-16,1.08601771851266,0.252,0.128,9.12431150746533e-12,"7","DIDO1"
3.71406683045912e-16,1.0666358342357,0.335,0.196,9.21831387319953e-12,"7","RCC2"
3.91522674840302e-16,0.929622417457487,0.252,0.127,9.71759278953631e-12,"7","ZNF184"
4.09504433754451e-16,0.954329249729621,0.266,0.137,1.01639000457855e-11,"7","SYNRG"
4.23818371092399e-16,0.466689008967742,0.728,0.577,1.05191719705134e-11,"7","FNBP1"
4.48685796127839e-16,0.945557334577887,0.393,0.244,1.1136381459893e-11,"7","ANP32A"
6.26902107873065e-16,0.789136828173872,0.266,0.137,1.55597103174095e-11,"7","MALT1"
6.37363445357487e-16,0.859931085826316,0.389,0.235,1.58193607137728e-11,"7","ROMO1"
7.12518952883772e-16,0.465781052642484,0.724,0.56,1.76847204105752e-11,"7","MBNL1"
7.19233524358766e-16,0.576626227141132,0.583,0.417,1.78513760745846e-11,"7","BPTF"
7.48599704623067e-16,0.657664746815976,0.456,0.294,1.85802446687445e-11,"7","TMEM86B"
7.99280890404935e-16,0.840180891811741,0.274,0.145,1.98381516998505e-11,"7","TRIM28"
8.07561707666487e-16,0.594951435747096,0.301,0.162,2.00436815842822e-11,"7","IL7R"
8.50497861670601e-16,0.622591596459994,0.622,0.465,2.11093569266643e-11,"7","CCT3"
8.50779819204892e-16,0.951028131799268,0.339,0.197,2.11163551126654e-11,"7","STIP1"
8.58832953948359e-16,0.573541352009426,0.816,0.747,2.13162339169983e-11,"7","SH3BGRL3"
9.52593735029544e-16,0.82382411510972,0.311,0.171,2.36433765034333e-11,"7","MAPRE2"
9.7328178923259e-16,0.955585847536577,0.274,0.146,2.41568540087529e-11,"7","BANF1"
9.8876091049755e-16,0.667660134358857,0.593,0.434,2.45410457985492e-11,"7","WDR1"
1.03554039561734e-15,1.02071129298519,0.295,0.161,2.57021126192224e-11,"7","BCAP29"
1.05270748203065e-15,0.75739613005054,0.497,0.339,2.61281997040007e-11,"7","CCT6A"
1.08105584718382e-15,0.632583683961703,0.47,0.305,2.68318061271024e-11,"7","ACIN1"
1.10471125836288e-15,0.7234378772251,0.382,0.225,2.74189334325667e-11,"7","SRSF7"
1.11480576675051e-15,0.980790365067265,0.264,0.139,2.76694791307477e-11,"7","DNAJC21"
1.25828032619977e-15,0.567890392263142,0.599,0.431,3.12305176962782e-11,"7","PIP4K2A"
1.26641826177597e-15,0.563151366933614,0.681,0.54,3.14325012572795e-11,"7","EIF3A"
1.26837392628245e-15,0.894354736566644,0.333,0.189,3.14810408503304e-11,"7","SPTY2D1"
1.43765009934825e-15,0.75284930203503,0.515,0.367,3.56824754658235e-11,"7","PGK1"
1.54893726798278e-15,0.854945936351181,0.258,0.132,3.84446229913327e-11,"7","FLOT2"
1.56084167322534e-15,0.773135408844449,0.331,0.189,3.8740090329453e-11,"7","PIK3CG"
1.57375192891404e-15,0.927621282622893,0.344,0.204,3.90605228756465e-11,"7","SYNCRIP"
1.64691459490968e-15,0.685596249087439,0.368,0.219,4.08764202456582e-11,"7","AIM1"
1.71451430047206e-15,0.575375843401734,0.417,0.255,4.25542449377165e-11,"7","CSNK1G2"
1.74022953474223e-15,0.926377429608302,0.28,0.151,4.31924970523022e-11,"7","HBS1L"
1.97487282049892e-15,0.662699849482919,0.429,0.267,4.90163434047831e-11,"7","AES"
1.99945378620899e-15,0.827331248378066,0.274,0.145,4.96264429737071e-11,"7","CRKL"
2.08562056394444e-15,0.759058363370084,0.499,0.341,5.17651023971009e-11,"7","OPTN"
2.12463490606297e-15,0.507937961291791,0.446,0.276,5.27334383684829e-11,"7","KAT6A"
2.15282549508349e-15,0.709642465605159,0.337,0.191,5.34331287879722e-11,"7","ZMYND11"
2.39919240165148e-15,1.01441594160893,0.276,0.15,5.95479554089898e-11,"7","MRPL12"
2.40842366344759e-15,0.808135248060111,0.288,0.154,5.97770753267692e-11,"7","AHCTF1"
2.45991527726505e-15,0.702093577123153,0.526,0.362,6.10550971817185e-11,"7","PBRM1"
2.54169228450271e-15,0.327583632964807,0.323,0.173,6.30848025013572e-11,"7","ICAM3"
2.65609903963554e-15,0.725901049993406,0.405,0.253,6.59243781637542e-11,"7","CACYBP"
2.77944717438607e-15,0.448189978001786,0.669,0.517,6.89858788682623e-11,"7","WAC"
3.19682162839542e-15,0.831229692660343,0.427,0.275,7.93451128167744e-11,"7","HUWE1"
3.46635904163143e-15,0.58170993881132,0.605,0.44,8.60350314132921e-11,"7","IFI16"
3.52073016641484e-15,0.832183618095653,0.315,0.178,8.73845227304163e-11,"7","LOC102124072"
3.58348720580537e-15,0.644021993984405,0.419,0.264,8.89421524480893e-11,"7","WDR82"
3.6000957364296e-15,1.05237245998781,0.274,0.149,8.93543761781826e-11,"7","EBNA1BP2"
3.60650781452929e-15,0.578771356214157,0.427,0.267,8.9513523956617e-11,"7","RPS6KA3"
3.65660181769915e-15,0.640158663541438,0.532,0.371,9.07568571152928e-11,"7","NCOR1"
3.67674292830581e-15,0.651549296393635,0.301,0.165,9.12567594805503e-11,"7","CLDND1"
4.13563663847308e-15,0.715325058956703,0.421,0.266,1.02646501366902e-10,"7","PSMA1"
4.1760844873369e-15,0.622830131125474,0.344,0.198,1.03650416975702e-10,"7","CCAR1"
4.34303134791153e-15,0.782284345766292,0.38,0.232,1.07794038055164e-10,"7","CNP"
4.55174759980215e-15,0.975442216253957,0.364,0.221,1.12974375427089e-10,"7","LOC102137003"
5.25576280948361e-15,0.537225709478681,0.405,0.244,1.30448032931383e-10,"7","MED1"
5.44163754299274e-15,0.786329598390024,0.337,0.198,1.3506144381708e-10,"7","AMD1"
7.03574188113716e-15,0.581325003398501,0.472,0.306,1.74627113489824e-10,"7","SETD2"
7.07931491518833e-15,0.289994341347048,0.374,0.22,1.75708596194974e-10,"7","GNLY"
7.47041841495504e-15,0.762715530488525,0.413,0.264,1.85415785059184e-10,"7","CDC5L"
7.94604566167805e-15,0.541087084744982,0.538,0.37,1.97220853322849e-10,"7","RBM39"
8.47700846098765e-15,0.81805824246724,0.26,0.136,2.10399350001713e-10,"7","NFATC3"
8.71981757458747e-15,0.889093454712972,0.307,0.175,2.16425872201261e-10,"7","IWS1"
1.15529227180271e-14,0.640934490275702,0.342,0.2,2.86743541861434e-10,"7","BRD7"
1.2043408332522e-14,0.661649055465464,0.389,0.239,2.98917394813196e-10,"7","SERPINB9"
1.222075784731e-14,0.574551254169275,0.284,0.151,3.03319209770234e-10,"7","LIMD2"
1.24152885201408e-14,0.820953048897394,0.284,0.155,3.08147461069895e-10,"7","TIA1"
1.34702829278484e-14,0.594493010704183,0.554,0.406,3.34332422269198e-10,"7","CAPZB"
1.41132718342958e-14,0.414093997725591,0.828,0.737,3.50291406927222e-10,"7","EIF4G2"
1.52974459524798e-14,0.731692373977374,0.256,0.134,3.79682608540548e-10,"7","POM121C"
1.81843666359981e-14,0.809147541566908,0.401,0.254,4.51335979905473e-10,"7","PPP4C"
2.2163691459179e-14,0.823104104875534,0.288,0.159,5.50102822016824e-10,"7","GRK6"
2.32493924428037e-14,0.578144269599341,0.534,0.361,5.77049920430387e-10,"7","LOC102128139"
2.74409610089973e-14,0.506261370115734,0.728,0.579,6.81084652243312e-10,"7","FYB"
2.89382454093109e-14,0.599447978397914,0.29,0.158,7.18247251059097e-10,"7","RASSF1"
3.3350722780326e-14,0.753873993632871,0.35,0.21,8.27764939407691e-10,"7","HNRNPH3"
3.81046051918017e-14,0.760906334415056,0.348,0.21,9.45756300860518e-10,"7","CENPB"
3.90039039573936e-14,0.648563194597519,0.348,0.206,9.6807689622251e-10,"7","SPTAN1"
5.15042883382602e-14,0.904305690165374,0.268,0.146,1.27833643655562e-09,"7","STX10"
5.15374651494687e-14,0.38123867341373,0.542,0.374,1.27915988500981e-09,"7","SMCHD1"
5.26054827926321e-14,0.939675136023576,0.268,0.147,1.30566808291313e-09,"7","DCP2"
5.26354054483104e-14,0.616005692759804,0.595,0.454,1.30641076322706e-09,"7","RALY"
5.52934881037959e-14,0.645485543163179,0.397,0.253,1.37238437473621e-09,"7","PSMA5"
5.69572882157702e-14,0.604323546519818,0.474,0.315,1.41367989351542e-09,"7","SUB1"
5.77383521291585e-14,0.598507822733104,0.438,0.288,1.43306589984571e-09,"7","STAG2"
6.04303275935474e-14,0.494661842611325,0.746,0.63,1.49988073087185e-09,"7","MTDH"
6.27470078430344e-14,0.764218957254069,0.331,0.193,1.55738073466411e-09,"7","FIP1L1"
6.56657130997044e-14,0.704896959246196,0.327,0.191,1.62982299913466e-09,"7","GIMAP8"
6.77351557941586e-14,0.697625479002681,0.425,0.28,1.68118656681102e-09,"7","DR1"
8.11303298107143e-14,0.713800592374627,0.376,0.234,2.01365478590193e-09,"7","SLTM"
1.05521869374481e-13,0.686118946234223,0.372,0.229,2.61905279787461e-09,"7","TERF2IP"
1.15719159306995e-13,0.532447155688699,0.342,0.199,2.87214953399963e-09,"7","SLC38A1"
1.17481220838653e-13,0.866341290055603,0.327,0.193,2.91588390121536e-09,"7","PYGB"
1.36039648789148e-13,0.823657779475544,0.301,0.174,3.37650408294666e-09,"7","SF3B6"
1.42101013898059e-13,0.514619740763726,0.554,0.392,3.52694716494982e-09,"7","CDC42SE2"
1.54064520873261e-13,0.851443319271251,0.335,0.203,3.82388140807433e-09,"7","SEC11A"
1.63357531304485e-13,0.951545914922415,0.292,0.168,4.05453392697732e-09,"7","LUC7L3"
1.76240791906067e-13,0.534049149550269,0.618,0.478,4.37429645510857e-09,"7","HNRNPDL"
1.83885371283482e-13,0.714104635270392,0.26,0.141,4.56403491525602e-09,"7","DDX50"
1.87215254664063e-13,0.614240369451863,0.28,0.155,4.64668262076204e-09,"7","POLR2B"
1.90586523367814e-13,0.605623585199621,0.341,0.204,4.73035750998913e-09,"7","ADRBK1"
2.18576445509636e-13,0.763830599147951,0.305,0.179,5.42506737754916e-09,"7","CCM2"
2.46238248185541e-13,0.8128732449921,0.264,0.145,6.11163331996513e-09,"7","LSM6"
2.59729292074022e-13,0.975448560066899,0.26,0.143,6.44648102927722e-09,"7","MOB2"
2.6636430161581e-13,0.764904861449545,0.262,0.143,6.6111619661044e-09,"7","BCAS2"
2.87609062128976e-13,0.719952027842847,0.319,0.19,7.13845692204118e-09,"7","NME3"
2.94635888493332e-13,0.850369555743997,0.309,0.183,7.3128627524045e-09,"7","IMMT"
3.07628888946177e-13,0.739454690088282,0.327,0.197,7.63534902364411e-09,"7","REXO2"
3.50559519779331e-13,0.90246900103431,0.348,0.216,8.70088728092299e-09,"7","NCBP2"
3.5809807786801e-13,0.546778063868415,0.311,0.18,8.887994292684e-09,"7","SMC6"
3.63856810016079e-13,0.563226282982519,0.599,0.455,9.03092602459909e-09,"7","PSMD2"
3.83575137163823e-13,0.617658707167123,0.568,0.424,9.52033490440608e-09,"7","RBBP6"
5.57616725072137e-13,0.494749477242241,0.282,0.157,1.38400471162904e-08,"7","MXD1"
6.02043356560042e-13,0.593691625152356,0.436,0.296,1.49427161098202e-08,"7","NSD1"
6.35769981793946e-13,0.633240295009212,0.372,0.235,1.57798109481257e-08,"7","IRF3"
6.55955844201956e-13,0.822423250631816,0.364,0.23,1.62808240530925e-08,"7","PSMC2"
6.61190577120504e-13,0.696395664810549,0.337,0.206,1.64107501241309e-08,"7","NHP2"
6.87290379565151e-13,0.530847772356771,0.605,0.458,1.7058547220807e-08,"7","PSMB4"
7.90624527209873e-13,0.654524910919871,0.305,0.178,1.96233007653491e-08,"7","TAF3"
8.6613581334484e-13,0.709396142858897,0.44,0.304,2.14974908872189e-08,"7","CCT2"
8.87956893148698e-13,0.615131689676692,0.472,0.326,2.20390900879507e-08,"7","FLII"
9.23028571934077e-13,0.728046913346681,0.389,0.252,2.29095691554038e-08,"7","PPIG"
9.36558975525095e-13,0.496554447323358,0.352,0.216,2.32453937725328e-08,"7","SAFB"
9.68612990853376e-13,0.468994976627232,0.652,0.513,2.40409744329808e-08,"7","PCBP1"
1.0000958530254e-12,0.835940154558231,0.272,0.156,2.48223790720904e-08,"7","DHX15"
1.06331430486341e-12,0.799780697949227,0.256,0.142,2.63914610467099e-08,"7","AKAP8"
1.13124386935393e-12,0.978202373523525,0.252,0.141,2.80774728373646e-08,"7","PMVK"
1.13593350400588e-12,0.518820046620833,0.468,0.317,2.81938695694258e-08,"7","SNRNP200"
1.15901714153863e-12,0.802969412587647,0.323,0.197,2.87668054529889e-08,"7","BCCIP"
1.4532528728012e-12,0.526775318233979,0.614,0.474,3.60697363029259e-08,"7","PAK2"
1.47778482476993e-12,0.696742707190041,0.274,0.155,3.66786193507897e-08,"7","ERGIC2"
1.5173698308599e-12,0.930267468226892,0.256,0.143,3.76611192019428e-08,"7","XYLT1"
1.83496821523725e-12,0.500956124508851,0.464,0.318,4.55439111021886e-08,"7","PAFAH1B1"
1.84242242065262e-12,0.519336123038108,0.411,0.271,4.57289244805982e-08,"7","XRN2"
1.93951093600464e-12,0.55003286015227,0.517,0.375,4.81386614316351e-08,"7","CXCR4"
2.51835575487116e-12,0.522566088686698,0.53,0.383,6.25055898359021e-08,"7","LOC102143756"
2.62358579339282e-12,0.813345568215733,0.25,0.14,6.51173993920097e-08,"7","PDZD11"
2.65008204193262e-12,0.594329145412622,0.282,0.161,6.57750362807676e-08,"7","ADNP"
2.67536251742777e-12,0.602770211154289,0.382,0.246,6.64024976825572e-08,"7","RAB35"
2.97712936800741e-12,0.788075450114716,0.327,0.202,7.38923509139439e-08,"7","ARHGDIA"
2.98330739636754e-12,0.844138133405244,0.321,0.198,7.40456895778424e-08,"7","DAD1"
3.02822128813379e-12,0.72289246073759,0.339,0.211,7.51604523714806e-08,"7","PSD4"
3.0385881769784e-12,0.840473495177095,0.321,0.199,7.54177585526038e-08,"7","GARS"
3.34420821345558e-12,0.362416607821808,0.538,0.383,8.30032478579675e-08,"7","G3BP2"
3.3593336157826e-12,0.785852479555775,0.252,0.14,8.33786603437242e-08,"7","BCL7B"
3.58609689846092e-12,0.541835821266433,0.27,0.153,8.90069250198001e-08,"7","DAXX"
3.73744209879299e-12,0.445033909610762,0.677,0.546,9.27633128920419e-08,"7","BZW1"
3.86583914408042e-12,0.580787345009096,0.46,0.317,9.59501275560761e-08,"7","MIER1"
4.07319731940488e-12,0.700600960506784,0.27,0.154,1.01096757467629e-07,"7","SFSWAP"
4.08518935721736e-12,0.767321564590492,0.25,0.141,1.01394399846135e-07,"7","VPS26B"
4.17753963464756e-12,0.91957656602169,0.335,0.211,1.03686533731952e-07,"7","AK2"
4.30386355785502e-12,0.533081565627367,0.415,0.275,1.06821893505962e-07,"7","MLLT6"
5.28145601749446e-12,0.671666895303883,0.409,0.27,1.31085738354213e-07,"7","PTPN11"
5.40669137273288e-12,0.606970317977182,0.395,0.262,1.3419407987123e-07,"7","CCT4"
5.42663967486124e-12,0.594112566974396,0.36,0.23,1.34689196730056e-07,"7","AIP"
5.76720083638673e-12,0.514820602917794,0.368,0.234,1.43141924759119e-07,"7","EIF4G3"
6.00703813558147e-12,0.653182654315417,0.27,0.156,1.49094686525132e-07,"7","DGKZ"
6.20550399238999e-12,0.684098478680002,0.387,0.253,1.5402060909112e-07,"7","ABRACL"
6.31214068253738e-12,0.500190098172877,0.434,0.291,1.56667331740578e-07,"7","HECA"
6.91662515637812e-12,0.521131093510715,0.489,0.349,1.71670636381305e-07,"7","PPP2CA"
6.95867078839051e-12,0.563396702058994,0.252,0.14,1.72714208967852e-07,"7","TLK1"
7.06826697530356e-12,0.913789659797111,0.252,0.144,1.75434386327034e-07,"7","PLGRKT"
7.15671708485018e-12,0.652741997409186,0.341,0.213,1.77629718045981e-07,"7","EIF4A3"
7.48736341401663e-12,0.616244947305043,0.378,0.241,1.85836359935893e-07,"7","MBD2"
8.5395847887997e-12,0.798414903283688,0.384,0.264,2.11952494458008e-07,"7","USP14"
8.84924921062836e-12,0.390023986466741,0.284,0.161,2.19638365407796e-07,"7","C3H21orf91"
8.98156311716548e-12,0.733502730545096,0.258,0.147,2.22922396568047e-07,"7","MIB1"
9.49484875870023e-12,0.904843441915086,0.27,0.159,2.3566214619094e-07,"7","LOC102125474"
9.7151308550757e-12,0.534811377843817,0.517,0.378,2.41129547822979e-07,"7","YY1"
1.06919989027396e-11,0.487269291760843,0.607,0.476,2.65375412765997e-07,"7","GPBP1"
1.09473545536196e-11,0.407796628694651,0.703,0.574,2.71713340020839e-07,"7","ITGB1"
1.20103186831471e-11,0.690472973364354,0.434,0.302,2.98096109715712e-07,"7","SRSF2"
1.26364396265696e-11,0.519080811377141,0.366,0.232,3.13636431531458e-07,"7","HERC1"
1.2721926635708e-11,0.485388674890169,0.477,0.329,3.15758219098273e-07,"7","SSB"
1.27788231148278e-11,0.655547688618928,0.372,0.243,3.17170389710025e-07,"7","CUTA"
1.38947868832517e-11,0.674455935037632,0.299,0.18,3.44868610442307e-07,"7","SLC1A5"
1.40637304629089e-11,0.766747256764234,0.278,0.166,3.49061790089399e-07,"7","TPGS2"
1.42512395059988e-11,0.55259807756264,0.505,0.365,3.5371576453889e-07,"7","HSPA9"
1.46234208336072e-11,0.620121437708958,0.387,0.255,3.6295330509013e-07,"7","VEZF1"
1.49615927034904e-11,0.714355534212424,0.272,0.16,3.71346730900632e-07,"7","POLD3"
1.50455023067417e-11,0.725234426162323,0.35,0.226,3.73429367253328e-07,"7","TCP1"
1.71367902684748e-11,0.504011839150629,0.282,0.164,4.25335134463544e-07,"7","CCDC12"
1.7852167157718e-11,0.681873035006715,0.284,0.169,4.43090788854561e-07,"7","OTULIN"
1.82597268733278e-11,0.615626502069635,0.409,0.277,4.53206420995995e-07,"7","USP47"
1.8292530399468e-11,0.555449414814663,0.254,0.143,4.54020604514797e-07,"7","MED26"
1.8988975716947e-11,0.374610054700648,0.812,0.69,4.71306377294624e-07,"7","RPS21"
1.98795706309424e-11,0.689527405023557,0.335,0.211,4.93410943059992e-07,"7","AHSA1"
2.08875475988211e-11,0.588369976116162,0.511,0.375,5.18428931402739e-07,"7","EDF1"
2.20835487439124e-11,0.454246954984542,0.564,0.411,5.48113679823905e-07,"7","RTN3"
2.25481901454776e-11,0.489026571303287,0.366,0.233,5.59646079410753e-07,"7","CNOT6L"
2.44975213483443e-11,0.58337035764909,0.288,0.171,6.08028479865905e-07,"7","SMC5"
2.49027777926811e-11,0.812007264301653,0.337,0.215,6.18086944814345e-07,"7","ZMAT2"
2.95342363969087e-11,0.578487661842573,0.526,0.395,7.33039747371274e-07,"7","PSMA4"
3.0881469249886e-11,0.476256490280115,0.513,0.371,7.66478066782171e-07,"7","KMT2E"
3.28880304900048e-11,0.558977776765342,0.358,0.23,8.1628091676192e-07,"7","USP48"
3.2946949465108e-11,0.780127039774959,0.272,0.161,8.1774328572398e-07,"7","ZNF281"
3.86409892693853e-11,0.591262727114516,0.423,0.288,9.59069353666144e-07,"7","PRRC2B"
4.15288728628147e-11,0.578273737736739,0.425,0.295,1.03074662445506e-06,"7","USP7"
4.39520924164074e-11,1.06091439112563,0.288,0.177,1.09089093377523e-06,"7","PRPF19"
4.62338112424458e-11,0.366369249665557,0.785,0.686,1.14752319503751e-06,"7","CAP1"
4.64645079267495e-11,0.640021436219303,0.282,0.168,1.15324908674192e-06,"7","SH3BP1"
4.68338676058400e-11,0.724855226322025,0.364,0.241,1.16241659397695e-06,"7","SRP9"
4.70865290189587e-11,0.426268239597435,0.487,0.347,1.16868765025055e-06,"7","SETX"
4.79766465312942e-11,0.793689297480965,0.27,0.161,1.19078036690672e-06,"7","PPP1R7"
4.91326574934416e-11,0.659853086266544,0.311,0.194,1.21947255898722e-06,"7","TDG"
5.07272730428352e-11,0.77961269341822,0.415,0.288,1.25905091692317e-06,"7","DCAF7"
5.18043682682401e-11,0.223866864317753,0.916,0.842,1.28578442041772e-06,"7","RPS19"
5.35402877283114e-11,0.533570096461824,0.29,0.173,1.32886994141669e-06,"7","RSRP1"
5.47767539082769e-11,0.52438544524126,0.616,0.486,1.35955903200343e-06,"7","PTBP3"
5.52285136285623e-11,0.444837693714288,0.341,0.212,1.37077170826092e-06,"7","ZNF292"
6.00899139392901e-11,0.455160609875039,0.679,0.554,1.49143166397318e-06,"7","RAP1A"
6.07864819170795e-11,0.759765209987223,0.335,0.213,1.50872048118191e-06,"7","CTBP1"
6.13880245503576e-11,0.496065901074772,0.585,0.446,1.52365076933988e-06,"7","OSBPL8"
6.42774522213547e-11,0.73315140053876,0.387,0.265,1.59536636413402e-06,"7","PSMB2"
6.51638973981866e-11,0.529557064345352,0.462,0.326,1.61736793342299e-06,"7","MAPK1"
6.81153600002095e-11,0.625068002381163,0.419,0.292,1.6906232352052e-06,"7","TUFM"
6.94091492528493e-11,0.375234911520955,0.389,0.252,1.72273508445572e-06,"7","CDK13"
7.01038683037897e-11,0.427410678994073,0.489,0.348,1.73997801130006e-06,"7","PCM1"
